Id,CreationDate,PostId,RelatedPostId,LinkTypeId
2903624,2014-03-04 2:21,88633,88290,1
2903678,2014-03-04 3:02,88466,34859,1
2903739,2014-03-04 3:49,88661,37951,1
2903855,2014-03-04 5:05,88656,2492,1
2904077,2014-03-04 8:22,88606,33413,1
2904112,2014-03-04 9:07,88592,88573,1
2904159,2014-03-04 9:48,88678,72294,1
2904533,2014-03-04 13:45,88653,22528,1
2904675,2014-03-04 15:05,88123,82348,1
2904710,2014-03-04 15:30,88711,3947,1
2904711,2014-03-04 15:32,88711,3947,3
2904879,2014-03-04 16:32,88724,29367,1
2905114,2014-03-04 18:01,88630,20523,1
2905115,2014-03-04 18:01,88630,34636,1
2905123,2014-03-04 18:05,88722,41070,1
2905128,2014-03-04 18:08,88630,81975,1
2905273,2014-03-04 19:36,88764,76898,1
2905334,2014-03-04 19:56,88774,78596,1
2905582,2014-03-04 21:41,88686,88644,1
2905721,2014-03-04 23:05,88781,86917,1
2905952,2014-03-05 1:30,88817,13112,1
2906036,2014-03-05 2:04,88819,88256,1
2906106,2014-03-05 2:33,88825,61217,1
2906269,2014-03-05 4:09,88836,30801,1
2906463,2014-03-05 6:36,88276,14213,1
2906529,2014-03-05 7:36,88806,41723,1
2906530,2014-03-05 7:36,88806,88011,1
2906531,2014-03-05 7:36,88806,88349,1
2906690,2014-03-05 9:43,88861,88859,1
2906697,2014-03-05 9:43,88862,82546,1
2906709,2014-03-05 9:44,88859,88861,1
2906847,2014-03-05 11:10,88866,421,1
2906848,2014-03-05 11:10,88866,1815,1
2907550,2014-03-05 17:01,26123,51622,1
2907656,2014-03-05 18:01,88809,17408,1
2907815,2014-03-05 20:15,62312,41420,1
2907841,2014-03-05 20:48,88953,30394,1
2907969,2014-03-05 22:21,82447,51062,1
2908041,2014-03-05 23:38,88953,72212,1
2908136,2014-03-06 1:22,88973,24938,1
2908236,2014-03-06 2:29,88973,88628,1
2908427,2014-03-06 5:37,87975,87479,1
2908429,2014-03-06 5:43,87975,31366,1
2908430,2014-03-06 5:43,87975,71489,1
2908709,2014-03-06 10:38,88869,16117,1
2908778,2014-03-06 12:06,88011,3730,1
2908779,2014-03-06 12:06,88011,8063,1
2908826,2014-03-06 12:53,89018,87198,1
2908858,2014-03-06 13:08,89018,23863,1
2909008,2014-03-06 14:41,89032,20452,1
2909037,2014-03-06 15:02,89032,78828,1
2909097,2014-03-06 15:54,12261,2492,1
2909101,2014-03-06 15:55,89038,11096,1
2909105,2014-03-06 15:58,89038,24821,1
2909106,2014-03-06 15:58,89038,23672,1
2909188,2014-03-06 16:39,87132,57359,1
2909203,2014-03-06 17:01,88960,25415,1
2909204,2014-03-06 17:03,89038,11096,3
2909323,2014-03-06 19:26,89059,88926,1
2909326,2014-03-06 19:28,88755,34017,1
2909353,2014-03-06 19:47,89028,25611,1
2909451,2014-03-06 20:42,89070,44769,1
2909464,2014-03-06 21:03,89064,60456,1
2909557,2014-03-06 22:02,60431,86830,1
2909633,2014-03-06 23:04,89088,50007,1
2909634,2014-03-06 23:04,89088,81806,1
2909710,2014-03-06 23:47,88809,88183,1
2909733,2014-03-06 23:54,89091,6067,1
2909735,2014-03-06 23:56,89091,31326,1
2909773,2014-03-07 0:34,89099,26450,1
2909822,2014-03-07 0:51,89068,88186,1
2910384,2014-03-07 10:34,89091,6067,3
2910442,2014-03-07 11:24,89132,6350,1
2910443,2014-03-07 11:24,89132,45671,1
2910626,2014-03-07 13:15,89140,80601,1
2910670,2014-03-07 13:36,89121,36152,1
2910720,2014-03-07 14:21,89154,18603,1
2910744,2014-03-07 14:23,87321,38420,1
2910787,2014-03-07 14:51,60431,12262,1
2910986,2014-03-07 16:29,87713,55692,1
2910989,2014-03-07 16:33,89179,33776,1
2911317,2014-03-07 20:46,88183,88809,1
2911318,2014-03-07 20:46,89214,9171,1
2911370,2014-03-07 21:20,89216,78828,1
2911371,2014-03-07 21:20,89216,84314,1
2911589,2014-03-07 23:39,89227,61798,1
2912502,2014-03-08 14:07,89273,26031,1
2912928,2014-03-08 19:14,89283,49002,1
2913096,2014-03-08 22:00,89307,19891,3
2913099,2014-03-08 22:01,47181,43748,3
2913104,2014-03-08 22:02,89273,43748,3
2913105,2014-03-08 22:02,89273,26031,3
2913117,2014-03-08 22:18,89295,35711,3
2913133,2014-03-08 22:26,89277,58973,1
2913135,2014-03-08 22:27,89277,41379,1
2913810,2014-03-09 12:35,89335,11096,3
2914276,2014-03-09 19:59,89230,80833,1
2914284,2014-03-09 20:07,89376,33780,1
2914417,2014-03-09 22:23,89374,48786,1
2914418,2014-03-09 22:23,89374,82959,1
2914597,2014-03-10 2:37,81040,2492,1
2914616,2014-03-10 2:44,88831,89353,1
2914821,2014-03-10 5:20,76875,81975,1
2914957,2014-03-10 6:50,89401,83512,1
2915160,2014-03-10 10:03,89370,20836,1
2915161,2014-03-10 10:03,89370,5918,1
2915162,2014-03-10 10:03,89370,52274,1
2915241,2014-03-10 10:48,89430,89382,1
2915362,2014-03-10 12:13,89151,41900,1
2915430,2014-03-10 12:47,89444,67903,1
2915435,2014-03-10 12:53,89448,42956,1
2915647,2014-03-10 14:29,34926,33547,1
2915692,2014-03-10 14:50,89464,88880,1
2915711,2014-03-10 14:52,89464,88880,3
2915815,2014-03-10 15:24,89472,67430,3
2915877,2014-03-10 15:52,89481,38337,1
2915985,2014-03-10 16:49,89373,45851,1
2915986,2014-03-10 16:49,89373,51416,1
2916290,2014-03-10 19:54,89513,66664,1
2916322,2014-03-10 20:22,89370,65128,1
2916354,2014-03-10 20:48,89515,89476,1
2916410,2014-03-10 21:09,89505,81820,1
2916507,2014-03-10 21:37,89524,88588,1
2916521,2014-03-10 21:45,89524,88588,3
2916766,2014-03-11 0:19,89530,88158,1
2917580,2014-03-11 9:49,89456,32318,1
2917794,2014-03-11 12:00,89456,32318,3
2917860,2014-03-11 12:47,89133,89591,1
2918209,2014-03-11 15:19,89582,3559,1
2918524,2014-03-11 17:51,89633,87641,3
2918849,2014-03-11 21:31,89599,28474,1
2918882,2014-03-11 21:47,89667,10597,1
2918955,2014-03-11 22:42,89669,41467,1
2919565,2014-03-12 6:40,89099,2356,1
2919657,2014-03-12 8:04,89623,41685,1
2920034,2014-03-12 11:25,89722,1444,1
2920384,2014-03-12 14:51,89600,48396,1
2920573,2014-03-12 15:55,89638,46185,1
2920715,2014-03-12 17:11,89729,18208,1
2920716,2014-03-12 17:11,89729,33547,1
2920723,2014-03-12 17:21,89729,59047,1
2920736,2014-03-12 17:22,89764,59850,1
2920852,2014-03-12 18:19,89760,7948,1
2920853,2014-03-12 18:20,7948,89760,1
2920923,2014-03-12 19:00,89709,89635,1
2921117,2014-03-12 20:34,89795,88409,1
2921119,2014-03-12 20:38,89793,33433,1
2921155,2014-03-12 21:24,89808,41070,1
2921199,2014-03-12 21:44,28474,20452,1
2921215,2014-03-12 21:52,89793,85560,1
2921255,2014-03-12 22:10,89796,76820,1
2921256,2014-03-12 22:10,89796,38856,1
2921455,2014-03-13 0:27,89741,60670,1
2921474,2014-03-13 0:45,89741,60670,3
2921500,2014-03-13 1:43,28474,73869,1
2921501,2014-03-13 1:43,28474,33888,1
2921637,2014-03-13 4:04,89840,6940,1
2921723,2014-03-13 5:56,89836,89838,1
2921731,2014-03-13 6:08,89838,2691,1
2921978,2014-03-13 10:08,89663,87466,1
2922144,2014-03-13 12:01,89873,7308,1
2922190,2014-03-13 12:53,89536,2493,1
2922246,2014-03-13 13:23,89536,2493,3
2922249,2014-03-13 13:31,89873,7308,3
2922295,2014-03-13 13:53,89886,52423,3
2922296,2014-03-13 13:55,89886,68087,1
2923197,2014-03-13 22:48,89944,85903,1
2923324,2014-03-14 0:37,89946,89949,3
2923471,2014-03-14 2:43,89874,51061,1
2923875,2014-03-14 9:44,89991,63566,1
2923895,2014-03-14 10:08,89996,7257,1
2923916,2014-03-14 10:30,89911,68834,1
2924003,2014-03-14 11:35,89986,490,1
2924167,2014-03-14 13:47,89983,46425,1
2924168,2014-03-14 13:47,89983,39243,1
2924204,2014-03-14 14:25,90003,84209,1
2924257,2014-03-14 15:01,90022,70479,1
2924258,2014-03-14 15:02,90022,60256,1
2924279,2014-03-14 15:16,89966,52906,1
2924295,2014-03-14 15:33,32060,60256,1
2924296,2014-03-14 15:33,32060,12919,1
2924300,2014-03-14 15:35,90022,60256,3
2924301,2014-03-14 15:35,90022,70479,3
2924302,2014-03-14 15:35,89914,78469,1
2924303,2014-03-14 15:35,89914,67755,1
2924534,2014-03-14 17:44,90039,14323,1
2924673,2014-03-14 19:06,90049,85940,3
2924815,2014-03-14 21:07,90028,37993,1
2924978,2014-03-15 0:06,90063,2492,1
2924998,2014-03-15 0:24,90035,58791,1
2924999,2014-03-15 0:24,90035,61715,1
2925000,2014-03-15 0:24,90035,36212,1
2925280,2014-03-15 7:59,90098,35129,1
2925478,2014-03-15 10:22,90105,88656,1
2925532,2014-03-15 11:35,89965,87198,1
2925577,2014-03-15 12:15,90113,27724,1
2925671,2014-03-15 13:12,90113,27724,3
2925675,2014-03-15 13:13,90098,35129,3
2925889,2014-03-15 15:43,90129,5026,1
2925935,2014-03-15 16:40,90130,27958,1
2926324,2014-03-15 22:14,90129,5026,3
2926325,2014-03-15 22:14,90130,27958,3
2926382,2014-03-15 22:49,90128,58220,1
2926383,2014-03-15 22:49,90128,17720,1
2926384,2014-03-15 22:49,90128,20624,1
2926444,2014-03-15 23:32,90128,87502,1
2926551,2014-03-16 1:06,90084,77043,1
2926849,2014-03-16 5:11,68669,32310,1
2926852,2014-03-16 5:13,89842,23117,1
2926855,2014-03-16 5:21,24887,50087,1
2927281,2014-03-16 12:56,90048,80538,1
2927524,2014-03-16 16:10,90198,89985,1
2927548,2014-03-16 16:21,90197,90048,1
2927746,2014-03-16 18:21,90203,21350,1
2928190,2014-03-16 22:58,90213,52089,1
2928496,2014-03-17 3:19,90242,52089,1
2928512,2014-03-17 3:34,90243,1805,1
2928830,2014-03-17 8:45,89849,15565,1
2928873,2014-03-17 9:22,90255,90171,1
2928890,2014-03-17 9:43,90243,1805,3
2929016,2014-03-17 12:03,90255,90171,3
2929346,2014-03-17 14:44,89722,63978,1
2929480,2014-03-17 16:32,90305,76875,1
2929780,2014-03-17 19:45,89797,87525,1
2930307,2014-03-18 1:48,90331,20101,1
2930703,2014-03-18 9:01,89882,61435,1
2930747,2014-03-18 9:32,90380,3270,1
2930748,2014-03-18 9:33,90380,3287,1
2931167,2014-03-18 13:40,90438,14820,1
2931168,2014-03-18 13:40,90438,15749,1
2931232,2014-03-18 14:20,90410,90407,3
2931233,2014-03-18 14:21,90380,3270,3
2931580,2014-03-18 18:08,74780,46878,1
2931670,2014-03-18 18:41,90477,76815,1
2931671,2014-03-18 18:41,90477,46941,1
2931842,2014-03-18 20:15,90490,90325,1
2931853,2014-03-18 20:17,45193,83865,1
2931854,2014-03-18 20:18,83865,45193,1
2931855,2014-03-18 20:20,90489,1807,1
2931856,2014-03-18 20:20,90489,20300,1
2931857,2014-03-18 20:20,90489,83186,1
2931866,2014-03-18 20:33,90489,37993,1
2931867,2014-03-18 20:35,90489,90028,1
2931909,2014-03-18 20:56,90489,90028,3
2931910,2014-03-18 20:56,90489,37993,3
2931912,2014-03-18 20:57,83865,45193,3
2931962,2014-03-18 21:27,35409,62677,1
2932022,2014-03-18 22:52,90489,44475,1
2932044,2014-03-18 22:58,90511,90487,1
2932500,2014-03-19 7:28,60750,30588,1
2932881,2014-03-19 12:49,90549,70783,1
2933222,2014-03-19 15:16,90499,49443,1
2933235,2014-03-19 15:19,78606,87321,1
2933391,2014-03-19 16:27,90499,49443,3
2933480,2014-03-19 17:01,90593,20836,1
2933484,2014-03-19 17:06,90593,20836,3
2933998,2014-03-19 20:22,90617,24568,1
2934061,2014-03-19 21:05,90622,11182,1
2934062,2014-03-19 21:05,90622,41450,1
2934228,2014-03-19 23:04,90628,18621,1
2934276,2014-03-19 23:44,90647,52829,1
2934417,2014-03-20 1:12,90642,89179,1
2934596,2014-03-20 4:00,90661,44060,1
2934647,2014-03-20 4:45,90656,51718,1
2935598,2014-03-20 15:12,90722,2492,1
2935837,2014-03-20 17:02,90736,18030,1
2936348,2014-03-20 20:45,90760,83131,1
2936421,2014-03-20 21:26,90769,55147,1
2936671,2014-03-21 1:04,90777,41704,1
2936682,2014-03-21 1:05,90794,82497,1
2936999,2014-03-21 7:24,80534,82497,1
2937579,2014-03-21 13:52,90828,14742,3
2937685,2014-03-21 14:34,90869,4756,1
2937686,2014-03-21 14:34,90869,3402,1
2937687,2014-03-21 14:34,90869,18603,1
2937688,2014-03-21 14:34,90869,3402,3
2937776,2014-03-21 15:21,90860,68886,1
2937777,2014-03-21 15:21,90860,2628,1
2937778,2014-03-21 15:21,90860,49483,1
2937848,2014-03-21 15:52,90893,81975,1
2937929,2014-03-21 16:51,90877,12495,1
2937930,2014-03-21 16:51,90877,36152,1
2937931,2014-03-21 16:51,90877,69114,1
2937985,2014-03-21 17:23,90758,33709,1
2938217,2014-03-21 19:40,90758,33516,1
2938928,2014-03-22 10:09,90609,7869,1
2939093,2014-03-22 12:53,90966,77287,1
2939170,2014-03-22 13:59,90939,20836,1
2939412,2014-03-22 17:21,90990,63558,1
2939525,2014-03-22 19:10,90986,90968,1
2940070,2014-03-23 1:42,90991,73463,1
2940452,2014-03-23 6:18,91018,76815,1
2940602,2014-03-23 8:24,32156,20543,1
2940823,2014-03-23 11:26,91037,74776,1
2941318,2014-03-23 16:07,90948,89941,1
2941595,2014-03-23 19:09,91088,49953,1
2941596,2014-03-23 19:09,91088,90659,1
2941726,2014-03-23 20:29,91074,57083,1
2941764,2014-03-23 21:25,91089,67543,1
2941768,2014-03-23 21:28,91089,55550,1
2941780,2014-03-23 21:38,91090,89092,1
2942144,2014-03-24 2:00,91124,6581,1
2942279,2014-03-24 4:04,91123,45262,1
2942435,2014-03-24 6:12,91127,77136,1
2942493,2014-03-24 7:22,91074,57083,3
2942816,2014-03-24 11:40,91124,6581,3
2943077,2014-03-24 15:33,87490,11676,1
2943105,2014-03-24 16:07,91141,5135,1
2943175,2014-03-24 16:47,79173,90882,1
2943271,2014-03-24 18:05,91141,5135,3
2943322,2014-03-24 18:41,14634,8661,1
2943323,2014-03-24 18:42,90659,91088,1
2943445,2014-03-24 20:10,91118,35711,1
2943742,2014-03-24 23:21,91232,40876,1
2943801,2014-03-25 0:10,91236,6652,1
2943914,2014-03-25 1:56,91243,33053,1
2944139,2014-03-25 6:14,91232,40876,3
2944191,2014-03-25 7:05,91253,196,1
2944192,2014-03-25 7:05,91253,44204,1
2944676,2014-03-25 14:03,89797,13314,1
2944707,2014-03-25 14:39,88363,76875,1
2944750,2014-03-25 14:51,91286,7439,1
2944804,2014-03-25 15:30,91286,7439,3
2944881,2014-03-25 16:10,91244,89512,1
2944882,2014-03-25 16:10,91244,67422,1
2944883,2014-03-25 16:10,91244,69350,1
2944884,2014-03-25 16:10,91244,29860,1
2944916,2014-03-25 16:48,91306,34354,1
2944967,2014-03-25 17:15,91305,25389,1
2944985,2014-03-25 17:31,91305,91088,1
2944986,2014-03-25 17:31,91305,90659,1
2945082,2014-03-25 18:31,91290,72717,1
2945210,2014-03-25 19:58,91247,40342,1
2945234,2014-03-25 20:34,91253,9085,1
2945235,2014-03-25 20:34,91253,2171,1
2945236,2014-03-25 20:34,91253,6375,1
2945237,2014-03-25 20:34,91253,6021,1
2945238,2014-03-25 20:34,91253,18771,1
2945239,2014-03-25 20:34,91253,216,1
2945240,2014-03-25 20:34,91253,2099,1
2945241,2014-03-25 20:34,91253,224,1
2945242,2014-03-25 20:34,91253,3,1
2945243,2014-03-25 20:34,91253,3958,1
2945244,2014-03-25 20:34,91253,1595,1
2945436,2014-03-25 22:54,91350,80580,1
2945486,2014-03-25 23:17,91353,88980,3
2946118,2014-03-26 8:38,91401,12861,1
2946244,2014-03-26 10:15,91419,74498,1
2946279,2014-03-26 10:38,91422,19029,1
2946295,2014-03-26 10:39,91422,18233,1
2946430,2014-03-26 13:06,91403,89376,1
2946447,2014-03-26 13:31,91432,961,1
2946510,2014-03-26 14:35,91432,14226,1
2946552,2014-03-26 14:58,91111,41467,1
2946712,2014-03-26 15:53,91442,18215,1
2946713,2014-03-26 15:53,91442,31657,3
2946822,2014-03-26 17:20,91465,35940,1
2946895,2014-03-26 18:34,91473,82455,1
2946946,2014-03-26 19:24,90028,27610,1
2946954,2014-03-26 19:44,90028,12262,1
2946986,2014-03-26 20:10,65103,90702,1
2947139,2014-03-26 22:29,91484,12421,1
2947268,2014-03-27 0:16,91495,91493,1
2947392,2014-03-27 2:22,91495,91493,3
2947653,2014-03-27 9:13,83233,86923,1
2947654,2014-03-27 9:17,91479,86835,1
2947803,2014-03-27 11:04,91510,60877,3
2947924,2014-03-27 12:52,91531,89167,1
2948114,2014-03-27 14:06,27610,90028,1
2948178,2014-03-27 14:42,34057,63978,1
2948181,2014-03-27 14:47,91562,46856,1
2948203,2014-03-27 15:09,91562,46856,3
2948434,2014-03-27 18:08,91587,91508,1
2948445,2014-03-27 18:11,91389,44382,1
2948711,2014-03-27 20:54,91605,13855,1
2948968,2014-03-27 23:52,91630,91500,1
2949293,2014-03-28 5:36,91389,44382,3
2949664,2014-03-28 10:57,91518,56134,1
2949675,2014-03-28 11:15,91659,81482,1
2949701,2014-03-28 11:34,91659,56773,1
2949806,2014-03-28 12:36,91642,65179,1
2949886,2014-03-28 13:43,91684,33625,1
2950006,2014-03-28 14:39,90702,61756,1
2950040,2014-03-28 14:57,91574,91593,1
2950162,2014-03-28 15:35,91701,91687,1
2950218,2014-03-28 15:53,91699,26450,1
2950266,2014-03-28 16:23,91711,89513,1
2950299,2014-03-28 16:39,91684,65866,1
2950383,2014-03-28 17:05,91715,4551,1
2950406,2014-03-28 17:21,91715,2374,1
2950714,2014-03-28 19:35,91744,31036,3
2950731,2014-03-28 19:39,91746,62092,3
2950869,2014-03-28 20:20,91741,22718,1
2950871,2014-03-28 20:22,91741,16381,1
2951218,2014-03-28 23:19,91750,88461,1
2951422,2014-03-29 1:41,91666,34151,1
2951463,2014-03-29 2:20,91785,48396,1
2951839,2014-03-29 8:00,91750,88461,3
2951934,2014-03-29 9:51,91799,51456,1
2951960,2014-03-29 10:42,91799,51456,3
2951973,2014-03-29 11:05,91803,69452,1
2952763,2014-03-29 20:39,91799,38721,1
2952779,2014-03-29 20:50,88461,91750,1
2952939,2014-03-29 23:08,91851,66419,1
2952974,2014-03-29 23:38,91842,88535,1
2953059,2014-03-30 0:57,91864,8309,1
2953096,2014-03-30 1:49,91863,91762,1
2953153,2014-03-30 2:34,91863,91715,1
2953154,2014-03-30 2:34,91863,91253,1
2953298,2014-03-30 4:58,91715,726,1
2953442,2014-03-30 7:31,91876,16381,1
2953443,2014-03-30 7:31,91876,18480,1
2953444,2014-03-30 7:31,91876,298,1
2953618,2014-03-30 9:53,91885,91467,1
2954190,2014-03-30 17:54,91467,91885,3
2954286,2014-03-30 18:21,91910,91597,1
2954387,2014-03-30 18:59,91898,45803,1
2954714,2014-03-30 23:04,91677,73623,1
2955117,2014-03-31 5:16,91960,68944,1
2955269,2014-03-31 7:09,91970,77634,1
2955383,2014-03-31 8:06,91975,18450,1
2955507,2014-03-31 9:24,91981,12922,1
2955526,2014-03-31 9:47,91982,91796,1
2955652,2014-03-31 11:33,91981,12922,3
2955653,2014-03-31 11:34,91982,91796,3
2955955,2014-03-31 14:26,92001,91903,1
2956229,2014-03-31 16:35,91998,3466,1
2956534,2014-03-31 19:53,92046,51718,3
2956539,2014-03-31 20:04,87981,56402,1
2956606,2014-03-31 21:11,92052,2492,1
2956684,2014-03-31 22:04,92052,92035,3
2956738,2014-03-31 23:00,92052,92035,1
2956896,2014-04-01 1:07,92068,40947,1
2957040,2014-04-01 3:01,92078,12262,1
2957204,2014-04-01 6:47,92095,91961,1
2957426,2014-04-01 9:45,48786,82497,1
2957432,2014-04-01 9:49,92109,82497,1
2957575,2014-04-01 11:50,51347,47063,1
2957786,2014-04-01 14:30,92131,85448,1
2957854,2014-04-01 15:32,92095,41467,1
2957907,2014-04-01 16:15,92147,23060,1
2957921,2014-04-01 16:27,92091,2547,1
2958261,2014-04-01 21:11,92170,48786,1
2958489,2014-04-02 0:58,92188,15958,1
2958709,2014-04-02 4:44,92202,35634,1
2958939,2014-04-02 8:19,92212,30,1
2958967,2014-04-02 8:41,92210,486,1
2959304,2014-04-02 12:32,92212,30,3
2959421,2014-04-02 13:49,92213,4551,1
2959422,2014-04-02 13:49,92213,83512,1
2959423,2014-04-02 13:49,92213,7134,1
2959574,2014-04-02 15:08,74200,92241,1
2959664,2014-04-02 15:33,92210,486,3
2959694,2014-04-02 15:48,92268,41282,1
2959701,2014-04-02 15:57,91447,47987,1
2959906,2014-04-02 17:18,91903,20523,1
2959955,2014-04-02 17:46,92288,30655,1
2960143,2014-04-02 19:23,91687,90175,1
2960167,2014-04-02 19:45,92253,66586,1
2960171,2014-04-02 19:49,89225,58220,1
2960306,2014-04-02 21:02,89225,58220,3
2960364,2014-04-02 21:30,92288,92209,1
2961079,2014-04-03 7:33,92359,87416,1
2961374,2014-04-03 11:12,92374,2492,1
2961378,2014-04-03 11:14,92357,86318,1
2961383,2014-04-03 11:26,92326,30728,1
2961470,2014-04-03 12:27,92378,15287,1
2961471,2014-04-03 12:27,92378,55798,1
2961563,2014-04-03 12:58,92395,91631,1
2961580,2014-04-03 13:02,92397,36152,1
2961628,2014-04-03 13:20,92397,89121,1
2961746,2014-04-03 14:06,92412,33823,1
2961862,2014-04-03 14:58,92409,5135,1
2962070,2014-04-03 16:43,92394,91473,1
2962077,2014-04-03 16:56,92384,16381,3
2962120,2014-04-03 17:24,92326,37865,1
2962249,2014-04-03 18:48,92452,92342,1
2962820,2014-04-04 3:01,92234,76875,1
2963237,2014-04-04 8:24,92505,34151,1
2963252,2014-04-04 8:28,92499,2691,1
2963369,2014-04-04 9:36,92213,92394,1
2963437,2014-04-04 10:14,92394,2492,1
2963772,2014-04-04 13:33,92542,8642,1
2963895,2014-04-04 14:51,92427,74537,1
2963896,2014-04-04 14:54,92505,34151,3
2964035,2014-04-04 16:04,92476,35982,3
2964359,2014-04-04 19:12,92213,43339,1
2964956,2014-04-05 7:51,90257,11296,1
2964965,2014-04-05 8:02,90257,90893,1
2965195,2014-04-05 12:28,92629,16493,1
2965447,2014-04-05 15:54,92627,85861,1
2965708,2014-04-05 19:22,92664,63081,1
2966140,2014-04-06 2:44,5115,92344,1
2966176,2014-04-06 3:18,92627,85903,1
2966177,2014-04-06 3:18,92627,87502,1
2966425,2014-04-06 8:21,92706,92656,1
2966664,2014-04-06 12:19,92661,92656,3
2966783,2014-04-06 14:27,92709,92394,1
2966880,2014-04-06 15:19,92720,24077,1
2966948,2014-04-06 15:55,92706,92661,1
2966966,2014-04-06 16:11,92728,20836,1
2967022,2014-04-06 16:36,90257,92732,1
2967175,2014-04-06 18:07,92740,3038,1
2967249,2014-04-06 18:41,92742,87412,1
2967485,2014-04-06 20:31,92720,68834,1
2967637,2014-04-06 22:04,92751,92724,1
2967638,2014-04-06 22:05,92720,2374,1
2967670,2014-04-06 22:34,92720,41227,1
2967955,2014-04-07 2:43,92750,79843,1
2968069,2014-04-07 4:12,92724,2374,1
2968070,2014-04-07 4:12,92724,83512,1
2968071,2014-04-07 4:12,92724,92720,1
2968190,2014-04-07 5:24,92788,90074,1
2968324,2014-04-07 6:57,92798,92138,1
2968339,2014-04-07 6:57,89678,2910,1
2968477,2014-04-07 8:34,65716,50682,1
2968647,2014-04-07 10:02,92740,726,1
2968648,2014-04-07 10:02,92751,92724,3
2968649,2014-04-07 10:04,92750,79843,3
2968848,2014-04-07 12:10,92775,3466,1
2968851,2014-04-07 12:17,92794,60767,1
2968893,2014-04-07 12:33,92839,33028,1
2968944,2014-04-07 13:10,92779,32105,1
2968991,2014-04-07 13:21,91179,69664,1
2969108,2014-04-07 13:57,92848,2492,1
2969295,2014-04-07 14:53,92775,3466,3
2969300,2014-04-07 14:56,92848,45671,1
2969343,2014-04-07 15:18,92848,12262,1
2969346,2014-04-07 15:21,92556,4612,1
2969354,2014-04-07 15:28,92794,18215,1
2969355,2014-04-07 15:28,92794,18215,3
2969542,2014-04-07 16:33,92881,3238,1
2969693,2014-04-07 17:20,92895,26288,3
2969814,2014-04-07 18:11,92899,31,3
2969825,2014-04-07 18:13,92848,45671,3
2969831,2014-04-07 18:15,92903,91402,1
2969885,2014-04-07 18:36,92907,2492,3
2969886,2014-04-07 18:37,92907,31,1
2970208,2014-04-07 21:20,92452,26858,1
2970422,2014-04-08 0:26,92934,64538,1
2970590,2014-04-08 2:10,92950,35940,1
2970676,2014-04-08 3:14,92960,62267,1
2971261,2014-04-08 9:58,92985,31083,1
2971680,2014-04-08 13:30,92788,90074,3
2971799,2014-04-08 14:07,87082,29580,1
2972034,2014-04-08 16:09,93042,88736,1
2972035,2014-04-08 16:10,93042,24720,1
2972041,2014-04-08 16:18,93045,92120,1
2972055,2014-04-08 16:20,93001,77110,1
2972056,2014-04-08 16:20,93001,44139,1
2972067,2014-04-08 16:22,93042,24720,3
2972448,2014-04-08 19:45,93075,7975,1
2972662,2014-04-08 22:01,93067,93077,3
2972845,2014-04-09 0:08,93096,58220,1
2972884,2014-04-09 0:32,80196,83030,1
2972927,2014-04-09 1:09,93108,68377,1
2972941,2014-04-09 1:30,93108,32093,1
2972957,2014-04-09 1:46,93100,72613,1
2973159,2014-04-09 4:09,92992,78828,1
2973596,2014-04-09 10:01,93156,19803,1
2974108,2014-04-09 14:44,93108,68377,3
2974462,2014-04-09 17:30,93206,30842,1
2974661,2014-04-09 19:39,93222,29781,3
2975347,2014-04-10 4:57,93263,89560,1
2975523,2014-04-10 7:41,92336,49052,1
2975885,2014-04-10 11:01,73869,76815,1
2975891,2014-04-10 11:03,91943,73869,1
2976104,2014-04-10 12:46,93277,39243,1
2976105,2014-04-10 12:48,93277,38831,1
2976329,2014-04-10 14:38,93237,9685,1
2976604,2014-04-10 17:15,93352,52527,1
2976753,2014-04-10 18:25,93356,45961,3
2976762,2014-04-10 18:31,93354,4364,1
2976821,2014-04-10 19:25,93362,70954,1
2977079,2014-04-10 21:21,93370,92964,3
2977085,2014-04-10 21:26,93372,61600,1
2977226,2014-04-10 23:08,93369,67204,1
2977227,2014-04-10 23:08,93369,88323,1
2977290,2014-04-11 0:15,93366,43099,1
2977365,2014-04-11 1:12,93390,21282,1
2977366,2014-04-11 1:12,93390,49002,1
2977405,2014-04-11 1:31,93394,68377,1
2977417,2014-04-11 1:37,93392,20836,1
2977720,2014-04-11 6:35,93403,91800,1
2977778,2014-04-11 7:39,93412,87479,1
2977804,2014-04-11 7:59,93412,92109,1
2977893,2014-04-11 8:48,93417,11096,1
2977997,2014-04-11 10:09,93422,56302,1
2978021,2014-04-11 10:14,93412,48786,1
2978022,2014-04-11 10:14,93412,82497,1
2978090,2014-04-11 10:44,93372,48714,1
2978099,2014-04-11 10:55,93412,31366,1
2978332,2014-04-11 13:04,93431,33300,1
2978491,2014-04-11 14:16,93436,17565,3
2978539,2014-04-11 14:29,93441,1444,3
2978864,2014-04-11 17:08,93480,81847,1
2978865,2014-04-11 17:08,93480,11018,1
2978866,2014-04-11 17:08,93480,13456,1
2978867,2014-04-11 17:08,93480,24882,1
2978878,2014-04-11 17:10,93481,45851,1
2978879,2014-04-11 17:10,93481,26271,1
2978905,2014-04-11 17:25,93486,12232,1
2979004,2014-04-11 18:01,93488,11691,1
2979080,2014-04-11 18:45,26088,9664,1
2979120,2014-04-11 19:19,93486,45588,3
2979153,2014-04-11 19:56,93502,46185,1
2979236,2014-04-11 21:29,93488,11691,3
2979251,2014-04-11 21:40,93505,86679,1
